matrix_group,scale,instance_id,mode,baseline_name,candidate_name,seed_builder,initial_column_count,full_universe_column_count,full_universe_preloaded,algorithm_status,certificate_scope,pricing_state,uses_true_dual_bpc_certificate,official_lower_bound_source,official_lower_bound_scope,B0_direct_objective,objective_schema_version,objective_mode,objective_reference_cost,objective_reference_risk,objective_reference_completion,objective_reference_makespan_metric,objective_makespan_enters_pricing_objective,solution_raw_operating_cost,solution_raw_risk,solution_raw_weighted_completion_time,solution_raw_makespan,solution_raw_objective_unscaled_weighted_sum,solution_normalized_operating_cost,solution_normalized_risk,solution_normalized_weighted_completion_time,solution_normalized_makespan_metric,solution_normalized_objective,solution_official_objective,solution_makespan_enters_pricing_objective,root_lp_bound,root_lp_bound_official,root_bound_le_B0_objective,pricing_round_count,final_judge_call_count,candidate_negative_count,addable_negative_count,duplicate_in_current_master_count,in_pool_not_master_count,forbidden_signature_count,branch_filtered_count,cut_filtered_count,selected_count,selected_would_enter_master_count,selected_all_would_enter_master,added_to_master_count,added_column_count,duplicate_only_count,duplicate_only_audit_status,hidden_negative_count,replacement_only_round_count,manual_rc_audit_pass,pricing_rc_audit_pass,proof_debt_unreleased_count,product_exact_solution_scope,product_exact_solution_count,product_exact_objective,direct_dp_fallback_used,direct_dp_fallback_count,rmp_wall_time,worker_status,diagnostic_dual_source,diagnostic_rmp_iteration_id,diagnostic_dual_fingerprint,worker_wall_time,final_judge_wall_time,time_to_first_negative,time_to_first_addable_negative,labels_generated,labels_generated_before_first_negative,labels_generated_total,labels_extended,sortie_templates,journey_labels,candidate_sequences,path_option_assignments,resource_prune_count,time_window_prune_count,dominance_prune_count,bound_prune_count,bound_check_time,dominance_time,cache_hit_count,cache_miss_count,max_queue_size,peak_label_count,worker_call_count,worker_found_negative_count,worker_found_addable_negative_count,worker_no_column_uncertified_count,worker_incomplete_count,final_judge_saved_by_worker_count,exit_reason,exact_first_step_bound_pruning_enabled,exact_first_step_bound_evaluated_count,would_prune_count_if_enabled,completion_bound_pruning_enabled,proof_tail_kernel_profile_enabled,wall_time,fail_closed_reason,attempted_exception_type,attempted_max_direct_tasks,rmp_memory_precheck_failed,rmp_memory_precheck_stage,rmp_memory_precheck_reason,rmp_memory_precheck_estimated_column_count,rmp_memory_precheck_estimated_tableau_cells,rmp_memory_precheck_cell_limit,certificate_scope_regression,objective_mismatch,improvement_reason
20-scale full normalized objective,20,lunar_ice_sp50_020_014_seed829014,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,0,1048575,False,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,1.664084,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4903.721139,176.966553934,6179.294387923,1680.0,False,3072.143921,112.07398,6245.499386,1039.903552,5682.417655,0.626492379,0.633305998,1.010714006,0.61899021,1.664084,1.664084,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,False,False,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,4.4e-05,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,,,True,b1a_full_universe_active_rmp,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,1048575,1099554619392,50000000,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_014_seed829014,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,23,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.664084,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4903.721139,176.966553934,6179.294387923,1680.0,False,3072.143921,112.07398,6245.499386,1039.903552,5682.417655,0.626492379,0.633305998,1.010714006,0.61899021,1.664084,1.664084,False,1.664084,True,True,6,6,0,0,0,0,0,0,0,0,0,True,1548,1548,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,253.24933,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_014_seed829014,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,1.664084,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4903.721139,176.966553934,6179.294387923,1680.0,False,3072.143921,112.07398,6245.499386,1039.903552,5682.417655,0.626492379,0.633305998,1.010714006,0.61899021,1.664084,1.664084,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,1.664084,True,1,,,,,,,,,,80441,,80441,0,0,14929,0,1502732,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1.6e-05,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_014_seed829014,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,0,1048575,False,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,1.664084,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4903.721139,176.966553934,6179.294387923,1680.0,False,3072.143921,112.07398,6245.499386,1039.903552,5682.417655,0.626492379,0.633305998,1.010714006,0.61899021,1.664084,1.664084,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,False,False,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,7.2e-05,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,,,True,b2a_full_universe_active_rmp,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,1048575,1099554619392,50000000,False,False,final_judge_wall_time_lower
20-scale full normalized objective,20,lunar_ice_sp50_020_014_seed829014,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.664084,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4903.721139,176.966553934,6179.294387923,1680.0,False,3072.143921,112.07398,6245.499386,1039.903552,5682.417655,0.626492379,0.633305998,1.010714006,0.61899021,1.664084,1.664084,False,1.664084,False,True,8,8,15314,15314,0,0,0,0,0,457,457,True,457,457,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,39.478058,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,315.627591,Stopped after max_rounds=8; B2B root no-negative proof is incomplete.,,,False,,,,,,True,False,final_judge_wall_time_lower
20-scale full normalized objective,20,lunar_ice_sp50_020_014_seed829014,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.664084,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4903.721139,176.966553934,6179.294387923,1680.0,False,3072.143921,112.07398,6245.499386,1039.903552,5682.417655,0.626492379,0.633305998,1.010714006,0.61899021,1.664084,1.664084,False,1.664084,False,True,8,2,5476,5476,0,0,0,0,0,199,199,True,167,167,0,,0,0,True,True,0,,0,,False,0,0.054921,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-8,f7bec1d2a36a1766956494471f4a63c214991b943bb7079f76789e239724dc8b,0.681619,77.782381,0.073315,0.073315,165866,574,165866,3074743,67392783,6344,30370,3074743,0,0,0,0,0.0,0.0,383,129,0,80441,8,8,8,0,0,6,WORKER_INCOMPLETE_LIMIT,False,165866,0,False,True,78.777065,Stopped after max_rounds=8; B2B_R2_worker_before_final_judge worker/final-judge root proof is incomplete.,,,False,,,,,,True,False,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
20-scale full normalized objective,20,lunar_ice_sp50_020_014_seed829014,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.664084,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4903.721139,176.966553934,6179.294387923,1680.0,False,3072.143921,112.07398,6245.499386,1039.903552,5682.417655,0.626492379,0.633305998,1.010714006,0.61899021,1.664084,1.664084,False,1.664084,False,True,8,2,5476,5476,0,0,0,0,0,199,199,True,167,167,0,,0,0,True,True,0,,0,,False,0,0.052879,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-8,abe057f1fcbf4763836b983c42fe079039a2d49c81c5898a47b76404a59b2673,0.701645,77.744762,0.070376,0.070376,165866,574,165866,3074743,67392783,6344,30370,3074743,0,0,0,0,0.0,0.0,383,129,0,80441,8,8,8,0,0,6,WORKER_INCOMPLETE_LIMIT,False,165866,0,False,True,78.821499,Stopped after max_rounds=8; B2B_R3_true_dual_negative_search_worker worker/final-judge root proof is incomplete.,,,False,,,,,,True,False,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
20-scale full normalized objective,20,lunar_ice_sp50_020_014_seed829014,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.664084,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4903.721139,176.966553934,6179.294387923,1680.0,False,3072.143921,112.07398,6245.499386,1039.903552,5682.417655,0.626492379,0.633305998,1.010714006,0.61899021,1.664084,1.664084,False,,False,,0,0,3,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000301,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,8588485163fb1bbf87fd99f5dc26ac92c520c15df820777ed693d8ae77744df3,1.820445,0.0,1.820445,,576,576,576,0,4273,10,8,323694,0,0,0,0,,,0,8,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,1.836916,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_014_seed829014,B2D_proof_tail_kernel_profile,diagnostic_only_no_certificate,B2D_proof_tail_kernel_profile,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.664084,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4903.721139,176.966553934,6179.294387923,1680.0,False,3072.143921,112.07398,6245.499386,1039.903552,5682.417655,0.626492379,0.633305998,1.010714006,0.61899021,1.664084,1.664084,False,,False,,0,0,3,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000279,,master.reduced_cost_context,B2D_proof_tail_kernel_profile-diagnostic-root,c343646a98334a1fd8ebdfebf73660fa23eecaba675a44c51511ce13f177f8e7,1.827597,0.0,1.827597,,576,576,576,0,4273,10,8,323694,0,0,0,0,,,0,8,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,True,1.845601,B2D_proof_tail_kernel_profile: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_015_seed829015,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,1.599074,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4954.841084,168.756659972,7177.321650271,1680.0,False,2966.114948,100.161537,7301.453615,1189.870854,5986.857931,0.598629683,0.593526424,1.017295026,0.708256461,1.599074,1.599074,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,29.357009,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_015_seed829015,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,0,1048575,False,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,1.599074,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4954.841084,168.756659972,7177.321650271,1680.0,False,2966.114948,100.161537,7301.453615,1189.870854,5986.857931,0.598629683,0.593526424,1.017295026,0.708256461,1.599074,1.599074,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,False,False,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,4.5e-05,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,,,True,b1a_full_universe_active_rmp,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,1048575,1099554619392,50000000,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_015_seed829015,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,23,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.599074,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4954.841084,168.756659972,7177.321650271,1680.0,False,2966.114948,100.161537,7301.453615,1189.870854,5986.857931,0.598629683,0.593526424,1.017295026,0.708256461,1.599074,1.599074,False,1.585141,True,True,7,7,0,0,0,0,0,0,0,0,0,True,1636,1636,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,231.234615,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_015_seed829015,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,1.599074,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4954.841084,168.756659972,7177.321650271,1680.0,False,2966.114948,100.161537,7301.453615,1189.870854,5986.857931,0.598629683,0.593526424,1.017295026,0.708256461,1.599074,1.599074,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,1.599074,True,1,,,,,,,,,,79813,,79813,0,0,26178,0,1031123,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1.9e-05,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_015_seed829015,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,0,1048575,False,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,1.599074,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4954.841084,168.756659972,7177.321650271,1680.0,False,2966.114948,100.161537,7301.453615,1189.870854,5986.857931,0.598629683,0.593526424,1.017295026,0.708256461,1.599074,1.599074,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,False,False,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,7.6e-05,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,,,True,b2a_full_universe_active_rmp,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,1048575,1099554619392,50000000,False,False,final_judge_wall_time_lower
20-scale full normalized objective,20,lunar_ice_sp50_020_015_seed829015,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.599074,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4954.841084,168.756659972,7177.321650271,1680.0,False,2966.114948,100.161537,7301.453615,1189.870854,5986.857931,0.598629683,0.593526424,1.017295026,0.708256461,1.599074,1.599074,False,1.594061,False,True,8,8,23325,23325,0,0,0,0,0,512,512,True,512,512,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,29.059208,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,233.583971,Stopped after max_rounds=8; B2B root no-negative proof is incomplete.,,,False,,,,,,True,True,final_judge_wall_time_lower
20-scale full normalized objective,20,lunar_ice_sp50_020_015_seed829015,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.599074,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4954.841084,168.756659972,7177.321650271,1680.0,False,2966.114948,100.161537,7301.453615,1189.870854,5986.857931,0.598629683,0.593526424,1.017295026,0.708256461,1.599074,1.599074,False,1.599074,False,True,8,3,12332,12332,0,0,0,0,0,268,268,True,240,240,0,,2720,0,True,True,0,,0,,False,0,0.10014,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-8,5f34108c867ab2db81fd958a9ec42379781605d028ffdb9f78dbc767a23fef1b,0.642732,86.029909,0.072235,0.072235,244197,535,244197,3158770,85759389,13236,79046,3158770,0,0,0,0,0.0,0.0,387,125,0,79813,8,7,7,1,0,5,WORKER_INCOMPLETE_LIMIT,False,244197,0,False,True,87.532231,Stopped after max_rounds=8; B2B_R2_worker_before_final_judge worker/final-judge root proof is incomplete.,,,False,,,,,,True,True,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
20-scale full normalized objective,20,lunar_ice_sp50_020_015_seed829015,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.599074,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4954.841084,168.756659972,7177.321650271,1680.0,False,2966.114948,100.161537,7301.453615,1189.870854,5986.857931,0.598629683,0.593526424,1.017295026,0.708256461,1.599074,1.599074,False,1.599074,False,True,8,3,12332,12332,0,0,0,0,0,268,268,True,240,240,0,,2720,0,True,True,0,,0,,False,0,0.09728,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-8,dcdda138b172da8ba7367ca9ed6b646805b23d99dad175c91c36e05d83a09464,0.648094,85.295807,0.072214,0.072214,244197,535,244197,3158770,85759389,13236,79046,3158770,0,0,0,0,0.0,0.0,387,125,0,79813,8,7,7,1,0,5,WORKER_INCOMPLETE_LIMIT,False,244197,0,False,True,86.783953,Stopped after max_rounds=8; B2B_R3_true_dual_negative_search_worker worker/final-judge root proof is incomplete.,,,False,,,,,,True,True,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
20-scale full normalized objective,20,lunar_ice_sp50_020_015_seed829015,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.599074,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4954.841084,168.756659972,7177.321650271,1680.0,False,2966.114948,100.161537,7301.453615,1189.870854,5986.857931,0.598629683,0.593526424,1.017295026,0.708256461,1.599074,1.599074,False,,False,,0,0,6,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000304,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,49fd75deb2735c48fe261012cb329362342b55cc60110c8f0599363a1b6e1879,1.329764,0.0,1.329764,,726,726,726,0,3264,11,8,224121,0,0,0,0,,,0,8,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,1.346442,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_015_seed829015,B2D_proof_tail_kernel_profile,diagnostic_only_no_certificate,B2D_proof_tail_kernel_profile,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.599074,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4954.841084,168.756659972,7177.321650271,1680.0,False,2966.114948,100.161537,7301.453615,1189.870854,5986.857931,0.598629683,0.593526424,1.017295026,0.708256461,1.599074,1.599074,False,,False,,0,0,6,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000323,,master.reduced_cost_context,B2D_proof_tail_kernel_profile-diagnostic-root,7a2bf6ae281b5765682b5d7459b8c08e9fe27d379f154f66b34540d74337a4eb,1.335559,0.0,1.335559,,726,726,726,0,3264,11,8,224121,0,0,0,0,,,0,8,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,True,1.351762,B2D_proof_tail_kernel_profile: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_016_seed829016,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,1.633365,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4899.979159,169.998674416,6598.580145695,1680.0,False,2938.664741,107.188268,6649.904551,1076.796218,5705.814829,0.599730049,0.63052414,1.007778098,0.64095013,1.633365,1.633365,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,22.954734,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_016_seed829016,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,0,1048575,False,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,1.633365,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4899.979159,169.998674416,6598.580145695,1680.0,False,2938.664741,107.188268,6649.904551,1076.796218,5705.814829,0.599730049,0.63052414,1.007778098,0.64095013,1.633365,1.633365,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,False,False,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,3.9e-05,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,,,True,b1a_full_universe_active_rmp,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,1048575,1099554619392,50000000,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_016_seed829016,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,23,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.633365,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4899.979159,169.998674416,6598.580145695,1680.0,False,2938.664741,107.188268,6649.904551,1076.796218,5705.814829,0.599730049,0.63052414,1.007778098,0.64095013,1.633365,1.633365,False,1.606141,True,True,6,6,0,0,0,0,0,0,0,0,0,True,1543,1543,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,151.196301,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_016_seed829016,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,1.633365,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4899.979159,169.998674416,6598.580145695,1680.0,False,2938.664741,107.188268,6649.904551,1076.796218,5705.814829,0.599730049,0.63052414,1.007778098,0.64095013,1.633365,1.633365,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,1.633365,True,1,,,,,,,,,,59454,,59454,0,0,13936,0,771778,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1.8e-05,,,,False,,,,,,False,False,
